base,digits,attractor_id,transient_depth,state_count_all,state_percentage_all,state_count_valid,state_percentage_valid
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,0,6,0.005099915851388452,6,0.005100219309430306
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,1,17154,14.580659419119584,17154,14.581527005661243
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,2,31732,26.97175496604306,31732,26.973359854473742
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,3,38560,32.775459204923116,38560,32.77740942860543
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,4,10680,9.077850215471445,10680,9.078390370785943
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,5,10532,8.952052291137196,10532,8.95258496115333
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,6,8672,7.371078377206776,8672,7.371516975229935
7,6,320544 -> 520542 -> 531432 -> 416643 -> 526632 -> 441423,7,306,0.26009570842081103,306,0.2601111847809456
8,2,00,0,1,1.5625,0,0.0
8,2,00,1,7,10.9375,0,0.0
8,2,07 -> 61 -> 43,0,3,4.6875,3,5.357142857142857
8,2,07 -> 61 -> 43,1,19,29.6875,19,33.92857142857143
8,2,07 -> 61 -> 43,2,20,31.25,20,35.714285714285715
8,2,25,0,1,1.5625,1,1.7857142857142858
8,2,25,1,9,14.0625,9,16.071428571428573
8,2,25,2,4,6.25,4,7.142857142857143
8,3,000,0,1,0.1953125,0,0.0
8,3,000,1,7,1.3671875,0,0.0
8,3,374,0,1,0.1953125,1,0.1984126984126984
8,3,374,1,95,18.5546875,95,18.849206349206348
8,3,374,2,90,17.578125,90,17.857142857142858
8,3,374,3,162,31.640625,162,32.142857142857146
8,3,374,4,114,22.265625,114,22.61904761904762
8,3,374,5,42,8.203125,42,8.333333333333334
8,4,0000,0,1,0.0244140625,0,0.0
8,4,0000,1,7,0.1708984375,0,0.0
8,4,1776 -> 6062 -> 6332 -> 3774 -> 4244,0,5,0.1220703125,5,0.1223091976516634
8,4,1776 -> 6062 -> 6332 -> 3774 -> 4244,1,723,17.6513671875,723,17.685909980430527
8,4,1776 -> 6062 -> 6332 -> 3774 -> 4244,2,800,19.53125,800,19.569471624266146
8,4,1776 -> 6062 -> 6332 -> 3774 -> 4244,3,584,14.2578125,584,14.285714285714286
8,4,1776 -> 6062 -> 6332 -> 3774 -> 4244,4,296,7.2265625,296,7.240704500978474
8,4,1776 -> 6062 -> 6332 -> 3774 -> 4244,5,360,8.7890625,360,8.806262230919765
8,4,3065 -> 6152 -> 5243,0,3,0.0732421875,3,0.07338551859099804
8,4,3065 -> 6152 -> 5243,1,573,13.9892578125,573,14.016634050880626
8,4,3065 -> 6152 -> 5243,2,528,12.890625,528,12.915851272015656
8,4,3065 -> 6152 -> 5243,3,192,4.6875,192,4.6966731898238745
8,4,3065 -> 6152 -> 5243,4,24,0.5859375,24,0.5870841487279843
8,5,00000,0,1,0.0030517578125,0,0.0
8,5,00000,1,7,0.0213623046875,0,0.0
8,5,42744 -> 47773,0,2,0.006103515625,2,0.006105006105006105
8,5,42744 -> 47773,1,1628,4.96826171875,1628,4.96947496947497
8,5,42744 -> 47773,2,280,0.8544921875,280,0.8547008547008547
8,5,51753 -> 61752 -> 63732 -> 52743,0,4,0.01220703125,4,0.01221001221001221
8,5,51753 -> 61752 -> 63732 -> 52743,1,7956,24.27978515625,7956,24.285714285714285
8,5,51753 -> 61752 -> 63732 -> 52743,2,4450,13.580322265625,4450,13.583638583638583
8,5,51753 -> 61752 -> 63732 -> 52743,3,3640,11.1083984375,3640,11.11111111111111
8,5,51753 -> 61752 -> 63732 -> 52743,4,4550,13.885498046875,4550,13.88888888888889
8,5,51753 -> 61752 -> 63732 -> 52743,5,1890,5.767822265625,1890,5.769230769230769
8,5,51753 -> 61752 -> 63732 -> 52743,6,3280,10.009765625,3280,10.012210012210012
8,5,51753 -> 61752 -> 63732 -> 52743,7,2600,7.9345703125,2600,7.936507936507937
8,5,51753 -> 61752 -> 63732 -> 52743,8,2480,7.568359375,2480,7.57020757020757
8,6,000000,0,1,0.0003814697265625,0,0.0
8,6,000000,1,7,0.0026702880859375,0,0.0
8,6,310665 -> 651522 -> 532443,0,3,0.0011444091796875,3,0.0011444441053498947
8,6,310665 -> 651522 -> 532443,1,6477,2.4707794189453125,6477,2.4708548234504226
8,6,310665 -> 651522 -> 532443,2,7960,3.0364990234375,7960,3.0365916928617205
8,6,310665 -> 651522 -> 532443,3,5160,1.9683837890625,5160,1.968443861201819
8,6,310665 -> 651522 -> 532443,4,7920,3.021240234375,7920,3.021332438123722
8,6,310665 -> 651522 -> 532443,5,1044,0.39825439453125,1044,0.39826654866176336
8,6,437734,0,1,0.0003814697265625,1,0.0003814813684499649
8,6,437734,1,1199,0.4573822021484375,1199,0.4573961607715079
8,6,640632,0,1,0.0003814697265625,1,0.0003814813684499649
8,6,640632,1,8399,3.2039642333984375,8399,3.204062013611255
8,6,640632,2,15360,5.859375,15360,5.859553819391461
8,6,640632,3,7200,2.74658203125,7200,2.7466658528397474
8,6,640632,4,4200,1.6021728515625,4200,1.6022217474898526
8,6,640632,5,14040,5.3558349609375,14040,5.355998413037507
8,6,640632,6,16560,6.317138671875,16560,6.317331461531419
8,6,640632,7,13200,5.035400390625,13200,5.035554063539537
8,6,640632,8,22524,8.59222412109375,22524,8.592486342967009
8,6,640632,9,18084,6.89849853515625,18084,6.8987090670491655
8,6,640632,10,24960,9.521484375,24960,9.521774956511123
8,6,640632,11,18360,7.0037841796875,18360,7.0039979247413555
8,6,640632,12,19120,7.293701171875,19120,7.293923764763329
8,6,640632,13,21884,8.34808349609375,21884,8.348338267159033
8,6,640632,14,21680,8.270263671875,21680,8.270516067995239
8,6,640632,15,5760,2.197265625,5760,2.197332682271798
8,6,640632,16,1040,0.396728515625,1040,0.3967406231879635
9,2,00,0,1,1.2345679012345678,0,0.0
9,2,00,1,8,9.876543209876543,0,0.0
9,2,00,2,8,9.876543209876543,8,11.11111111111111
9,2,17 -> 53,0,2,2.4691358024691357,2,2.7777777777777777
9,2,17 -> 53,1,18,22.22222222222222,18,25.0
9,2,17 -> 53,2,12,14.814814814814815,12,16.666666666666668
9,2,17 -> 53,3,32,39.50617283950617,32,44.44444444444444
9,3,000,0,1,0.13717421124828533,0,0.0
9,3,000,1,8,1.0973936899862826,0,0.0
9,3,385 -> 484,0,2,0.27434842249657065,2,0.2777777777777778
9,3,385 -> 484,1,238,32.647462277091904,238,33.05555555555556
9,3,385 -> 484,2,108,14.814814814814815,108,15.0
9,3,385 -> 484,3,192,26.337448559670783,192,26.666666666666668
9,3,385 -> 484,4,132,18.106995884773664,132,18.333333333333332
9,3,385 -> 484,5,48,6.584362139917696,48,6.666666666666667
9,4,0000,0,1,0.015241579027587259,0,0.0
9,4,0000,1,8,0.12193263222069807,0,0.0
9,4,3076 -> 7252 -> 5254,0,3,0.04572473708276177,3,0.045787545787545784
9,4,3076 -> 7252 -> 5254,1,669,10.196616369455876,669,10.21062271062271
9,4,3076 -> 7252 -> 5254,2,1768,26.947111720774274,1768,26.984126984126984
9,4,3076 -> 7252 -> 5254,3,868,13.22969059594574,868,13.247863247863247
9,4,5074 -> 7072 -> 7432,0,3,0.04572473708276177,3,0.045787545787545784
9,4,5074 -> 7072 -> 7432,1,765,11.659807956104252,765,11.675824175824175
9,4,5074 -> 7072 -> 7432,2,1768,26.947111720774274,1768,26.984126984126984
9,4,5074 -> 7072 -> 7432,3,484,7.376924249352233,484,7.3870573870573875
9,4,5074 -> 7072 -> 7432,4,224,3.414113702179546,224,3.4188034188034186
9,5,00000,0,1,0.0016935087808430287,0,0.0
9,5,00000,1,8,0.01354807024674423,0,0.0
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,0,5,0.008467543904215143,5,0.008468834688346883
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,1,11615,19.670104489491777,11615,19.67310298102981
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,2,13170,22.303510643702687,13170,22.306910569105693
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,3,13680,23.16720012193263,13680,23.170731707317074
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,4,8910,15.089163237311386,8910,15.091463414634147
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,5,4180,7.07886670392386,4180,7.079945799457994
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,6,2950,4.995850903486935,2950,4.996612466124661
9,5,52854 -> 60873 -> 83841 -> 74832 -> 63843,7,360,0.6096631611034903,360,0.6097560975609756
9,5,62853,0,1,0.0016935087808430287,1,0.0016937669376693768
9,5,62853,1,3179,5.3836644142999885,3179,5.384485094850948
9,5,62853,2,990,1.6765736930345985,990,1.6768292682926829
9,6,000000,0,1,0.0001881676423158921,0,0.0
9,6,000000,1,8,0.0015053411385271367,0,0.0
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,0,14,0.002634346992422489,14,0.0026343916060756595
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,1,73666,13.861557538842506,73666,13.861792289512112
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,2,143496,27.00130400176125,143496,27.001761278959492
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,3,124140,23.359131117094844,124140,23.359526712730887
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,4,47620,8.960543127082781,47620,8.960694877237351
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,5,16576,3.119066839028227,16576,3.1191196615935812
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,6,38700,7.282087757625023,38700,7.2822110825091455
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,7,70840,13.329795781657795,70840,13.330021526742838
9,6,308876 -> 850731 -> 861621 -> 753432 -> 520764 -> 740742 -> 748832 -> 652533 -> 421665 -> 540744 -> 708872 -> 858821 -> 762522 -> 542544,8,16380,3.082185981134312,16380,3.082238179108522
10,2,00,0,1,1.0,0,0.0
10,2,00,1,9,9.0,0,0.0
10,2,09 -> 81 -> 63 -> 27 -> 45,0,5,5.0,5,5.555555555555555
10,2,09 -> 81 -> 63 -> 27 -> 45,1,45,45.0,45,50.0
10,2,09 -> 81 -> 63 -> 27 -> 45,2,40,40.0,40,44.44444444444444
10,3,000,0,1,0.1,0,0.0
10,3,000,1,9,0.9,0,0.0
10,3,495,0,1,0.1,1,0.10101010101010101
10,3,495,1,149,14.9,149,15.05050505050505
10,3,495,2,144,14.4,144,14.545454545454545
10,3,495,3,270,27.0,270,27.272727272727273
10,3,495,4,222,22.2,222,22.424242424242426
10,3,495,5,150,15.0,150,15.151515151515152
10,3,495,6,54,5.4,54,5.454545454545454
10,4,0000,0,1,0.01,0,0.0
10,4,0000,1,9,0.09,0,0.0
10,4,6174,0,1,0.01,1,0.01001001001001001
10,4,6174,1,383,3.83,383,3.833833833833834
10,4,6174,2,576,5.76,576,5.7657657657657655
10,4,6174,3,2400,24.0,2400,24.024024024024023
10,4,6174,4,1272,12.72,1272,12.732732732732734
10,4,6174,5,1518,15.18,1518,15.195195195195195
10,4,6174,6,1656,16.56,1656,16.576576576576578
10,4,6174,7,2184,21.84,2184,21.86186186186186
10,5,00000,0,1,0.001,0,0.0
10,5,00000,1,9,0.009,0,0.0
10,5,53955 -> 59994,0,2,0.002,2,0.002000200020002
10,5,53955 -> 59994,1,2738,2.738,2738,2.7382738273827383
10,5,53955 -> 59994,2,450,0.45,450,0.45004500450045004
10,5,61974 -> 82962 -> 75933 -> 63954,0,4,0.004,4,0.004000400040004
10,5,61974 -> 82962 -> 75933 -> 63954,1,13176,13.176,13176,13.177317731773178
10,5,61974 -> 82962 -> 75933 -> 63954,2,10000,10.0,10000,10.001000100010002
10,5,61974 -> 82962 -> 75933 -> 63954,3,12780,12.78,12780,12.781278127812781
10,5,61974 -> 82962 -> 75933 -> 63954,4,4680,4.68,4680,4.68046804680468
10,5,61974 -> 82962 -> 75933 -> 63954,5,4340,4.34,4340,4.340434043404341
10,5,61974 -> 82962 -> 75933 -> 63954,6,3500,3.5,3500,3.5003500350035
10,5,62964 -> 71973 -> 83952 -> 74943,0,4,0.004,4,0.004000400040004
10,5,62964 -> 71973 -> 83952 -> 74943,1,15116,15.116,15116,15.117511751175117
10,5,62964 -> 71973 -> 83952 -> 74943,2,7880,7.88,7880,7.880788078807881
10,5,62964 -> 71973 -> 83952 -> 74943,3,8220,8.22,8220,8.22082208220822
10,5,62964 -> 71973 -> 83952 -> 74943,4,12900,12.9,12900,12.901290129012901
10,5,62964 -> 71973 -> 83952 -> 74943,5,4110,4.11,4110,4.11041104110411
10,5,62964 -> 71973 -> 83952 -> 74943,6,90,0.09,90,0.09000900090009001
10,6,000000,0,1,0.0001,0,0.0
10,6,000000,1,9,0.0009,0,0.0
10,6,420876 -> 851742 -> 750843 -> 840852 -> 860832 -> 862632 -> 642654,0,7,0.0007,7,0.0007000070000700007
10,6,420876 -> 851742 -> 750843 -> 840852 -> 860832 -> 862632 -> 642654,1,82433,8.2433,82433,8.243382433824339
10,6,420876 -> 851742 -> 750843 -> 840852 -> 860832 -> 862632 -> 642654,2,146040,14.604,146040,14.604146041460414
10,6,420876 -> 851742 -> 750843 -> 840852 -> 860832 -> 862632 -> 642654,3,95400,9.54,95400,9.540095400954009
10,6,420876 -> 851742 -> 750843 -> 840852 -> 860832 -> 862632 -> 642654,4,78360,7.836,78360,7.836078360783608
